time,pm10 std,pm25 std,pm100 std,pm10 env,pm24 env,pm100 env,par03,par05,par10,par25,par50,par100,temperature,gas,humidity,pressure,altitude
Wed Feb 18 15:29:29 2026,-0.002599890210322813,1.051988299049884,0.9852832897247961,0.035249282159547694,1.0050756920941366,0.978945814292989,338.3552851841332,70.2262138978542,9.2138042009588,0.9540725550767677,-0.004834516215843251,-0.021817696655201106,23.312209616717077,132281.8461444265,34.56484437766208,1005.3653356233627,73.88716069196533
Wed Feb 18 15:29:30 2026,-0.02557053046476113,0.9991685898802387,1.0015875854463823,0.00698271232161193,1.020021182180398,0.925941052220694,338.31310563707484,70.40068124609436,9.14659982720337,1.06216978941288,-0.00020095241587167055,-0.023247223922174556,23.350035901469948,128650.30709319988,34.758255693237345,1002.6237416124632,75.37094394702297
Wed Feb 18 15:29:31 2026,-0.027782642807120724,1.0156508944403402,0.9854765509953364,0.019821059576401644,0.9730648334926296,1.030629700438773,301.6076580379917,65.84417715973706,7.700835295508325,-0.03478010418641997,-0.008563438226278496,-0.01727175251998386,23.350059726722698,130776.13008469896,34.5417908602099,1003.8011953713703,68.38495832225196
Wed Feb 18 15:29:32 2026,0.022441094347339426,1.024982641693084,0.9801598117213368,-0.00010286674244743953,1.008211354637344,1.0260157996416464,309.6684220007316,66.14872532683053,8.247649994774587,0.021529345376368962,-0.027493202805840836,-0.008470368316836523,23.382100934904006,129936.46217631249,34.59217396092188,1004.3945812880415,81.80653051920018
Wed Feb 18 15:29:33 2026,0.036059796714781066,0.9898794522436063,1.006117130148341,0.0381555572036779,0.9572731220282378,0.9938517353232329,301.84179887030615,64.36010009703024,8.252700799196823,0.057657942698443154,0.007861096858735433,0.027721072028264727,23.305398595816452,131603.67590392727,34.69201075016131,1002.9685730318729,64.97905337135262
Wed Feb 18 15:29:34 2026,0.0004068778309787248,1.0100600959411634,0.9947275549416066,-0.01469425206115267,0.9992615066404752,1.0049119122753691,308.9581563924522,69.50183239573045,8.824920269830523,0.0034749645461329528,0.03546640186266967,-0.005945614263841044,23.370776848827685,131623.9347672661,34.64811780380553,1004.4649581117897,84.59245721170895
Wed Feb 18 15:29:35 2026,0.02731388724875847,1.0032920352863683,1.0504088938159712,0.04723796038033348,0.9737770926976194,1.019155183167203,309.2101942543755,69.19476560709182,9.033089159665584,0.0345943016202446,0.0020787277732671142,0.0036330088733838306,23.368408129673103,128681.70746417697,34.21435455935446,1002.2862669673121,82.21331572010628
Wed Feb 18 15:29:36 2026,0.011308839141527728,1.006075150627649,0.9190231354138794,0.001269590446286115,0.9792426057992573,0.9534517143497441,303.3607787371517,69.90137491654913,9.200838059387419,-0.027037494880766254,0.006084806905268516,0.006677508056798928,23.3461177131946,134696.10290420617,34.36927376069379,1005.0951071233204,84.17009574160215
Wed Feb 18 15:29:37 2026,-0.013812595785129214,0.9780786882422551,1.0374459349456997,-0.03344302804545591,1.04277978563267,0.9861850621980224,296.15938770394865,68.3851695426544,8.96965088835073,-0.006619182011223712,0.015105138700646368,0.003035039764835714,23.364842474309345,133992.6089648581,34.74776498048476,1003.5961838124387,77.12471938643905
Wed Feb 18 15:29:38 2026,0.011369684340828424,1.0038050816555713,1.0423778099677599,0.005540656474531999,1.0381602782931902,1.0280860092674378,294.32894261644964,68.74527628862525,9.302599433659164,-0.007131071810787908,-0.022621906228864435,0.00022014215922368935,23.389773394232044,132229.24570103927,34.54090804386668,1002.9600630630166,114.78078158104047
Wed Feb 18 15:29:39 2026,0.04080273306867726,1.0190963624153484,0.9374198446139693,-0.014643540157437266,1.0226755064858148,0.963329304644025,296.683456634633,68.01312169287816,9.637779320625059,-0.04140814396726528,0.034586500080698426,-0.014950275524814148,23.387271699954866,131463.371473831,34.47853287697187,1003.2737033854838,96.8236538108702
Wed Feb 18 15:29:40 2026,1.0015115325241895,1.0498345106653677,0.9922070354096354,1.0234110549189306,0.9679251103926159,1.0123324923078105,308.441240045523,71.84589079809092,7.8211143345006535,-0.005112704824536345,0.0057464620303352195,0.021022968922255105,23.325042287619738,134062.30138595818,34.31476621550166,1004.4413853245533,69.54012271096663
Wed Feb 18 15:29:41 2026,1.0415343917566637,1.0340373351359309,0.9913398402409521,0.9861336078735614,0.9929553942186018,0.9601782671043553,311.3154480353095,72.17195921094147,7.667114722715938,-0.09220686294174886,0.03327842321931303,0.025881889720677984,23.390748940149233,134072.22506733326,34.37392741175569,1002.9823725940037,85.01439229832347
Wed Feb 18 15:29:42 2026,0.9370164260681884,1.0725291152826524,0.9586095902672023,0.9913251700725707,1.042254651160303,1.0178853429403354,312.71948168640705,71.49246762992246,8.104482434513743,-0.02492114824310911,-0.012199790324635964,-0.021517729873899022,23.36314122275485,134481.63311582943,34.20111522452226,1002.8020922015588,76.30303836752084
Wed Feb 18 15:29:43 2026,1.023043068544029,0.97851952768178,0.9785701603446061,0.9552947830812237,1.0077950155130995,1.0020463412981022,306.9483368971903,76.50979717133181,11.213184069767363,-0.01172737875414495,0.036912763520936476,-0.012550531972588251,23.370174150795684,134540.12749132735,34.57208814750435,1003.3626508183394,72.01372433068795
Wed Feb 18 15:29:44 2026,1.00471535212491,1.0313664403020482,0.9680867759812273,0.9912390356065247,1.0779658759119668,0.9521268689690734,301.78464551411685,73.96170351738377,10.96648955691849,-0.00981878100846003,0.016871453323555722,-0.0024204201758247813,23.372766941670676,136978.7408214862,34.489667701101574,1002.3633180394056,68.61464297669869
Wed Feb 18 15:29:45 2026,0.9951027991253835,1.0092216733301453,1.0586854692582113,0.9420106187921363,1.0159837294018401,1.0401009274114805,302.719682480167,75.19838822930072,11.403666322730011,-0.00880072146746649,0.012623367767543598,-0.011705857183022979,23.3685109286413,137884.0965879949,34.41453056984385,1005.5061599862809,87.1785588499998
Wed Feb 18 15:29:46 2026,1.0048999814634165,1.0738807690448453,1.0328976817670372,0.9630317489166119,1.0095451591275397,0.9800643887979863,298.8324166705168,76.46710733871194,11.679857509009617,0.0027061422185021044,0.006510779607682688,0.008292525879450136,23.41450956899502,137285.48929127614,34.59140415511262,1003.0098663358418,75.50399353230095
Wed Feb 18 15:29:47 2026,0.9529791495998899,0.9773730806746473,1.0435643120132365,1.0216404341043104,0.9934487185508358,0.9777134320819091,301.15205190617326,75.07755254351147,12.20714239383808,0.037184180597781065,-0.002748509085993453,-0.008459285885575133,23.375827909983474,134732.2702953501,34.685460559887595,1004.4790342672112,92.75605638884042
Wed Feb 18 15:29:48 2026,0.9971853583209223,0.9764041995380601,1.0262129545657388,1.0223081439809751,1.0077471267352789,1.0097296429306717,305.8289252232939,74.9427652909499,11.870611286901346,0.06237580925687781,0.02515927981333738,0.030871480968291395,23.344897972754985,138597.82433975904,35.02010661492575,1003.8307694629174,93.02122915948944
Wed Feb 18 15:29:49 2026,1.0116303560439446,0.9841868367320852,0.9677139356282703,1.0133380281245055,0.9985795267954446,1.0397608614359783,256.5498855191029,67.82827012352134,10.474079944488995,-0.03440562519631901,0.004785758731748567,0.01764870880925988,23.36999265205136,139973.9855873695,34.33010865664477,1002.5797628227559,97.02085780154879
Wed Feb 18 15:29:50 2026,1.039667696216626,0.9351348630236425,0.9868785441502209,0.9785800211181007,1.026336656208135,0.9713378954305875,249.03178983799026,67.95126127965882,10.545273478416748,-0.0694908303526607,-0.03573854012766344,0.004378828170265862,23.390502313777038,142265.2307807416,34.84360345355748,1003.6065967178203,73.73944490926388
